gameId,date,season,homeTeam,awayTeam,homeScore,awayScore,gameState
2024020060,2024-10-16,20242025,ANA,UTA,5,4,OFF
2024020090,2024-10-20,20242025,ANA,LAK,1,4,OFF
2024020105,2024-10-22,20242025,ANA,SJS,3,1,OFF
2024020191,2024-11-03,20242025,ANA,CHI,2,4,OFF
2024020203,2024-11-05,20242025,ANA,VAN,1,5,OFF
2024020222,2024-11-08,20242025,ANA,MIN,2,5,OFF
2024020238,2024-11-10,20242025,ANA,CBJ,4,2,OFF
2024020256,2024-11-13,20242025,ANA,VGK,2,3,OFF
2024020271,2024-11-15,20242025,ANA,DET,6,4,OFF
2024020317,2024-11-22,20242025,ANA,BUF,2,3,OFF
2024020343,2024-11-25,20242025,ANA,SEA,2,3,OFF
2024020370,2024-11-29,20242025,ANA,LAK,1,2,OFF
2024020392,2024-12-01,20242025,ANA,OTT,4,3,OFF
2024020408,2024-12-04,20242025,ANA,VGK,1,4,OFF
2024020424,2024-12-06,20242025,ANA,MIN,1,5,OFF
2024020511,2024-12-18,20242025,ANA,WPG,3,2,OFF
2024020527,2024-12-20,20242025,ANA,COL,2,4,OFF
2024020568,2024-12-28,20242025,ANA,PHI,1,3,OFF
2024020578,2024-12-29,20242025,ANA,EDM,5,3,OFF
2024020598,2024-12-31,20242025,ANA,NJD,3,2,OFF
2024020636,2025-01-05,20242025,ANA,TBL,4,1,OFF
2024020648,2025-01-07,20242025,ANA,CGY,2,3,OFF
2024020756,2025-01-21,20242025,ANA,FLA,2,5,OFF
2024020769,2025-01-23,20242025,ANA,PIT,5,1,OFF
2024020787,2025-01-25,20242025,ANA,NSH,5,2,OFF
2024020837,2025-02-02,20242025,ANA,MTL,3,2,OFF
2024020856,2025-02-04,20242025,ANA,DAL,2,1,OFF
2024020944,2025-02-27,20242025,ANA,VAN,5,2,OFF
2024020959,2025-03-01,20242025,ANA,CHI,3,6,OFF
2024021002,2025-03-07,20242025,ANA,STL,3,4,OFF
2024021020,2025-03-09,20242025,ANA,NYI,4,1,OFF
2024021033,2025-03-11,20242025,ANA,WSH,4,7,OFF
2024021053,2025-03-14,20242025,ANA,NSH,2,1,OFF
2024021123,2025-03-23,20242025,ANA,CAR,2,5,OFF
2024021142,2025-03-26,20242025,ANA,BOS,6,2,OFF
2024021158,2025-03-28,20242025,ANA,NYR,5,4,OFF
2024021176,2025-03-30,20242025,ANA,TOR,2,3,OFF
2024021190,2025-04-01,20242025,ANA,SJS,4,3,OFF
2024021232,2025-04-07,20242025,ANA,EDM,3,2,OFF
2024021249,2025-04-09,20242025,ANA,CGY,4,3,OFF
2024021284,2025-04-13,20242025,ANA,COL,2,4,OFF
2025020056,2025-10-14,20252026,ANA,PIT,4,3,OFF
2025020070,2025-10-16,20252026,ANA,CAR,1,4,OFF
2025020180,2025-10-31,20252026,ANA,DET,5,2,OFF
2025020197,2025-11-02,20252026,ANA,NJD,4,1,OFF
2025020211,2025-11-04,20252026,ANA,FLA,7,3,OFF
2025020251,2025-11-09,20252026,ANA,WPG,4,1,OFF
2025020306,2025-11-17,20252026,ANA,UTA,3,2,OFF
2025020318,2025-11-19,20252026,ANA,BOS,4,3,OFF
2025020329,2025-11-20,20252026,ANA,OTT,2,3,OFF
2025020346,2025-11-22,20252026,ANA,VGK,4,3,OFF
2025020374,2025-11-26,20252026,ANA,VAN,4,5,OFF
2025020384,2025-11-28,20252026,ANA,LAK,5,4,OFF
2025020424,2025-12-03,20252026,ANA,UTA,0,7,OFF
2025020440,2025-12-05,20252026,ANA,WSH,4,3,OFF
2025020460,2025-12-07,20252026,ANA,CHI,7,1,OFF
2025020548,2025-12-19,20252026,ANA,DAL,3,8,OFF
2025020560,2025-12-20,20252026,ANA,CBJ,4,3,OFF
2025020573,2025-12-22,20252026,ANA,SEA,1,3,OFF
2025020615,2025-12-29,20252026,ANA,SJS,4,5,OFF
2025020624,2025-12-31,20252026,ANA,TBL,3,4,OFF
2025020643,2026-01-02,20252026,ANA,MIN,2,5,OFF
2025020734,2026-01-13,20252026,ANA,DAL,3,1,OFF
2025020766,2026-01-17,20252026,ANA,LAK,2,1,OFF
2025020779,2026-01-19,20252026,ANA,NYR,5,3,OFF
2025020875,2026-02-01,20252026,ANA,VGK,4,3,OFF
2025020892,2026-02-03,20252026,ANA,SEA,4,2,OFF
2025020917,2026-02-25,20252026,ANA,EDM,6,5,OFF
2025020933,2026-02-27,20252026,ANA,WPG,5,4,OFF
2025020952,2026-03-01,20252026,ANA,CGY,3,2,OFF
2025020968,2026-03-03,20252026,ANA,COL,1,5,OFF
2025020973,2026-03-04,20252026,ANA,NYI,5,1,OFF
2025020987,2026-03-06,20252026,ANA,MTL,6,5,OFF
2025021006,2026-03-08,20252026,ANA,STL,0,4,OFF
2025021082,2026-03-18,20252026,ANA,PHI,2,3,OFF
2025021117,2026-03-22,20252026,ANA,BUF,6,5,OFF
2025021176,2026-03-30,20252026,ANA,TOR,4,5,OFF
2025021206,2026-04-03,20252026,ANA,STL,2,6,OFF
2025021219,2026-04-04,20252026,ANA,CGY,3,5,OFF
2025021243,2026-04-07,20252026,ANA,NSH,0,5,OFF
2025021258,2026-04-09,20252026,ANA,SJS,6,1,OFF
2025021280,2026-04-12,20252026,ANA,VAN,3,4,OFF
2024020011,2024-10-10,20242025,BOS,MTL,6,4,OFF
2024020024,2024-10-12,20242025,BOS,LAK,2,1,OFF
2024020042,2024-10-14,20242025,BOS,FLA,3,4,OFF
2024020109,2024-10-24,20242025,BOS,DAL,2,5,OFF
2024020125,2024-10-26,20242025,BOS,TOR,4,3,OFF
2024020148,2024-10-29,20242025,BOS,PHI,0,2,OFF
2024020187,2024-11-03,20242025,BOS,SEA,2,0,OFF
2024020208,2024-11-07,20242025,BOS,CGY,4,3,OFF
2024020226,2024-11-09,20242025,BOS,OTT,2,3,OFF
2024020272,2024-11-16,20242025,BOS,STL,2,3,OFF
2024020288,2024-11-18,20242025,BOS,CBJ,1,5,OFF
2024020306,2024-11-21,20242025,BOS,UTA,1,0,OFF
2024020345,2024-11-26,20242025,BOS,VAN,0,2,OFF
2024020372,2024-11-29,20242025,BOS,PIT,1,2,OFF
2024020389,2024-12-01,20242025,BOS,MTL,6,3,OFF
2024020396,2024-12-03,20242025,BOS,DET,3,2,OFF
2024020425,2024-12-07,20242025,BOS,PHI,4,3,OFF
2024020531,2024-12-21,20242025,BOS,BUF,3,1,OFF
2024020547,2024-12-23,20242025,BOS,WSH,4,1,OFF
2024020570,2024-12-28,20242025,BOS,CBJ,4,0,OFF
2024020633,2025-01-05,20242025,BOS,NYI,4,5,OFF
2024020641,2025-01-07,20242025,BOS,EDM,0,4,OFF
2024020692,2025-01-14,20242025,BOS,TBL,6,2,OFF
2024020740,2025-01-20,20242025,BOS,SJS,6,3,OFF
2024020761,2025-01-23,20242025,BOS,OTT,2,0,OFF
2024020776,2025-01-25,20242025,BOS,COL,3,1,OFF
2024020812,2025-01-30,20242025,BOS,WPG,2,6,OFF
2024020827,2025-02-01,20242025,BOS,NYR,6,3,OFF
2024020845,2025-02-04,20242025,BOS,MIN,3,0,OFF
2024020879,2025-02-08,20242025,BOS,VGK,3,4,OFF
2024020899,2025-02-22,20242025,BOS,ANA,2,3,OFF
2024020918,2025-02-25,20242025,BOS,TOR,4,5,OFF
2024020933,2025-02-27,20242025,BOS,NYI,1,2,OFF
2024020973,2025-03-04,20242025,BOS,NSH,3,6,OFF
2024021025,2025-03-11,20242025,BOS,FLA,3,2,OFF
2024021058,2025-03-15,20242025,BOS,TBL,2,6,OFF
2024021073,2025-03-17,20242025,BOS,BUF,2,3,OFF
2024021182,2025-04-01,20242025,BOS,WSH,3,4,OFF
2024021214,2025-04-05,20242025,BOS,CAR,5,1,OFF
2024021250,2025-04-10,20242025,BOS,CHI,2,5,OFF
2024021291,2025-04-15,20242025,BOS,NJD,4,5,OFF
2025020008,2025-10-09,20252026,BOS,CHI,4,3,OFF
2025020024,2025-10-11,20252026,BOS,BUF,3,1,OFF
2025020040,2025-10-13,20252026,BOS,TBL,3,4,OFF
2025020103,2025-10-21,20252026,BOS,FLA,3,4,OFF
2025020111,2025-10-23,20252026,BOS,ANA,5,7,OFF
2025020128,2025-10-25,20252026,BOS,COL,3,2,OFF
2025020154,2025-10-28,20252026,BOS,NYI,5,2,OFF
2025020167,2025-10-30,20252026,BOS,BUF,4,3,OFF
2025020181,2025-11-01,20252026,BOS,CAR,2,1,OFF
2025020218,2025-11-06,20252026,BOS,OTT,3,2,OFF
2025020256,2025-11-11,20252026,BOS,TOR,5,3,OFF
2025020301,2025-11-17,20252026,BOS,CAR,1,3,OFF
2025020376,2025-11-28,20252026,BOS,NYR,2,6,OFF
2025020394,2025-11-29,20252026,BOS,DET,3,2,OFF
2025020426,2025-12-04,20252026,BOS,STL,5,2,OFF
2025020443,2025-12-06,20252026,BOS,NJD,4,1,OFF
2025020519,2025-12-16,20252026,BOS,UTA,4,1,OFF
2025020534,2025-12-18,20252026,BOS,EDM,1,3,OFF
2025020555,2025-12-20,20252026,BOS,VAN,4,5,OFF
2025020564,2025-12-21,20252026,BOS,OTT,2,6,OFF
2025020577,2025-12-23,20252026,BOS,MTL,2,6,OFF
2025020682,2026-01-08,20252026,BOS,CGY,4,1,OFF
2025020697,2026-01-10,20252026,BOS,NYR,10,2,OFF
2025020712,2026-01-11,20252026,BOS,PIT,1,0,OFF
2025020729,2026-01-13,20252026,BOS,DET,3,0,OFF
2025020739,2026-01-15,20252026,BOS,SEA,4,2,OFF
2025020794,2026-01-22,20252026,BOS,VGK,4,3,OFF
2025020812,2026-01-24,20252026,BOS,MTL,4,3,OFF
2025020830,2026-01-27,20252026,BOS,NSH,3,2,OFF
2025020843,2026-01-29,20252026,BOS,PHI,6,3,OFF
2025020918,2026-02-26,20252026,BOS,CBJ,4,2,OFF
2025020959,2026-03-03,20252026,BOS,PIT,2,1,OFF
2025020990,2026-03-07,20252026,BOS,WSH,3,1,OFF
2025021012,2026-03-10,20252026,BOS,LAK,2,1,OFF
2025021027,2026-03-12,20252026,BOS,SJS,2,4,OFF
2025021083,2026-03-19,20252026,BOS,WPG,6,1,OFF
2025021120,2026-03-24,20252026,BOS,TOR,2,4,OFF
2025021155,2026-03-28,20252026,BOS,MIN,6,3,OFF
2025021178,2026-03-31,20252026,BOS,DAL,6,3,OFF
2025021261,2026-04-11,20252026,BOS,TBL,1,2,OFF
2025021292,2026-04-14,20252026,BOS,NJD,4,0,OFF
2024020001,2024-10-04,20242025,BUF,NJD,1,4,OFF
2024020012,2024-10-10,20242025,BUF,LAK,1,3,OFF
2024020025,2024-10-12,20242025,BUF,FLA,5,2,OFF
2024020095,2024-10-22,20242025,BUF,DAL,4,2,OFF
2024020122,2024-10-26,20242025,BUF,DET,5,3,OFF
2024020140,2024-10-28,20242025,BUF,FLA,2,5,OFF
2024020169,2024-11-01,20242025,BUF,NYI,3,4,OFF
2024020194,2024-11-05,20242025,BUF,OTT,5,1,OFF
2024020224,2024-11-09,20242025,BUF,CGY,3,2,OFF
2024020239,2024-11-11,20242025,BUF,MTL,5,7,OFF
2024020257,2024-11-14,20242025,BUF,STL,4,3,OFF
2024020347,2024-11-27,20242025,BUF,MIN,0,1,OFF
2024020364,2024-11-29,20242025,BUF,VAN,3,4,OFF
2024020397,2024-12-03,20242025,BUF,COL,4,5,OFF
2024020410,2024-12-05,20242025,BUF,WPG,2,3,OFF
2024020426,2024-12-07,20242025,BUF,UTA,2,5,OFF
2024020443,2024-12-09,20242025,BUF,DET,5,6,OFF
2024020457,2024-12-11,20242025,BUF,NYR,2,3,OFF
2024020521,2024-12-20,20242025,BUF,TOR,3,6,OFF
2024020558,2024-12-27,20242025,BUF,CHI,6,2,OFF
2024020637,2025-01-06,20242025,BUF,WSH,4,3,OFF
2024020670,2025-01-11,20242025,BUF,SEA,2,6,OFF
2024020705,2025-01-15,20242025,BUF,CAR,4,2,OFF
2024020720,2025-01-17,20242025,BUF,PIT,2,5,OFF
2024020799,2025-01-28,20242025,BUF,BOS,7,2,OFF
2024020822,2025-01-31,20242025,BUF,NSH,4,3,OFF
2024020835,2025-02-02,20242025,BUF,NJD,4,3,OFF
2024020846,2025-02-04,20242025,BUF,CBJ,3,2,OFF
2024020895,2025-02-22,20242025,BUF,NYR,8,2,OFF
2024020919,2025-02-25,20242025,BUF,ANA,3,2,OFF
2024020953,2025-03-01,20242025,BUF,MTL,2,4,OFF
2024020974,2025-03-04,20242025,BUF,SJS,2,6,OFF
2024021021,2025-03-10,20242025,BUF,EDM,3,2,OFF
2024021055,2025-03-15,20242025,BUF,VGK,4,3,OFF
2024021129,2025-03-25,20242025,BUF,OTT,3,2,OFF
2024021143,2025-03-27,20242025,BUF,PIT,7,3,OFF
2024021215,2025-04-05,20242025,BUF,TBL,3,2,OFF
2024021226,2025-04-06,20242025,BUF,BOS,6,3,OFF
2024021235,2025-04-08,20242025,BUF,CAR,3,0,OFF
2024021292,2025-04-15,20242025,BUF,TOR,0,4,OFF
2024021307,2025-04-17,20242025,BUF,PHI,5,4,OFF
2025020009,2025-10-09,20252026,BUF,NYR,0,4,OFF
2025020039,2025-10-13,20252026,BUF,COL,1,3,OFF
2025020057,2025-10-15,20252026,BUF,OTT,8,4,OFF
2025020076,2025-10-18,20252026,BUF,FLA,3,0,OFF
2025020109,2025-10-22,20252026,BUF,DET,4,2,OFF
2025020123,2025-10-24,20252026,BUF,TOR,5,3,OFF
2025020152,2025-10-28,20252026,BUF,CBJ,3,4,OFF
2025020186,2025-11-01,20252026,BUF,WSH,4,3,OFF
2025020203,2025-11-04,20252026,BUF,UTA,1,2,OFF
2025020219,2025-11-06,20252026,BUF,STL,0,3,OFF
2025020302,2025-11-17,20252026,BUF,EDM,5,1,OFF
2025020316,2025-11-19,20252026,BUF,CGY,2,6,OFF
2025020331,2025-11-21,20252026,BUF,CHI,9,3,OFF
2025020347,2025-11-23,20252026,BUF,CAR,4,1,OFF
2025020379,2025-11-28,20252026,BUF,NJD,0,5,OFF
2025020408,2025-12-01,20252026,BUF,WPG,5,1,OFF
2025020535,2025-12-18,20252026,BUF,PHI,5,3,OFF
2025020553,2025-12-20,20252026,BUF,NYI,3,2,OFF
2025020589,2025-12-27,20252026,BUF,BOS,4,1,OFF
2025020667,2026-01-06,20252026,BUF,VAN,5,3,OFF
2025020701,2026-01-10,20252026,BUF,ANA,5,3,OFF
2025020716,2026-01-12,20252026,BUF,FLA,3,4,OFF
2025020736,2026-01-14,20252026,BUF,PHI,5,2,OFF
2025020740,2026-01-15,20252026,BUF,MTL,5,3,OFF
2025020754,2026-01-17,20252026,BUF,MIN,4,5,OFF
2025020844,2026-01-29,20252026,BUF,LAK,4,1,OFF
2025020865,2026-01-31,20252026,BUF,MTL,2,4,OFF
2025020903,2026-02-05,20252026,BUF,PIT,2,5,OFF
2025020960,2026-03-03,20252026,BUF,VGK,3,2,OFF
2025020992,2026-03-07,20252026,BUF,NSH,3,2,OFF
2025021003,2026-03-08,20252026,BUF,TBL,8,7,OFF
2025021013,2026-03-10,20252026,BUF,SJS,6,3,OFF
2025021028,2026-03-12,20252026,BUF,WSH,1,2,OFF
2025021047,2026-03-14,20252026,BUF,TOR,3,2,OFF
2025021135,2026-03-25,20252026,BUF,BOS,3,4,OFF
2025021150,2026-03-27,20252026,BUF,DET,2,5,OFF
2025021159,2026-03-28,20252026,BUF,SEA,3,2,OFF
2025021179,2026-03-31,20252026,BUF,NYI,4,3,OFF
2025021229,2026-04-06,20252026,BUF,TBL,4,2,OFF
2025021247,2026-04-09,20252026,BUF,CBJ,5,0,OFF
2025021301,2026-04-15,20252026,BUF,DAL,3,4,OFF
2024020020,2024-10-11,20242025,CAR,TBL,1,4,OFF
2024020050,2024-10-15,20242025,CAR,NJD,4,2,OFF
2024020165,2024-10-31,20242025,CAR,BOS,8,2,OFF
2024020188,2024-11-03,20242025,CAR,WSH,4,2,OFF
2024020197,2024-11-05,20242025,CAR,PHI,6,4,OFF
2024020214,2024-11-07,20242025,CAR,PIT,5,1,OFF
2024020280,2024-11-16,20242025,CAR,OTT,4,0,OFF
2024020284,2024-11-17,20242025,CAR,STL,4,1,OFF
2024020339,2024-11-25,20242025,CAR,DAL,6,4,OFF
2024020349,2024-11-27,20242025,CAR,NYR,4,3,OFF
2024020367,2024-11-29,20242025,CAR,FLA,3,6,OFF
2024020401,2024-12-03,20242025,CAR,SEA,2,4,OFF
2024020415,2024-12-05,20242025,CAR,COL,5,3,OFF
2024020448,2024-12-10,20242025,CAR,SJS,3,2,OFF
2024020473,2024-12-13,20242025,CAR,OTT,0,3,OFF
2024020491,2024-12-15,20242025,CAR,CBJ,4,1,OFF
2024020500,2024-12-17,20242025,CAR,NYI,4,0,OFF
2024020573,2024-12-28,20242025,CAR,NJD,5,2,OFF
2024020624,2025-01-04,20242025,CAR,MIN,0,4,OFF
2024020634,2025-01-05,20242025,CAR,PIT,4,3,OFF
2024020659,2025-01-09,20242025,CAR,TOR,6,3,OFF
2024020666,2025-01-10,20242025,CAR,VAN,2,0,OFF
2024020687,2025-01-12,20242025,CAR,ANA,2,3,OFF
2024020721,2025-01-17,20242025,CAR,VGK,3,2,OFF
2024020764,2025-01-23,20242025,CAR,CBJ,7,4,OFF
2024020817,2025-01-30,20242025,CAR,CHI,3,2,OFF
2024020832,2025-02-01,20242025,CAR,LAK,2,4,OFF
2024020878,2025-02-08,20242025,CAR,UTA,7,3,OFF
2024020940,2025-02-27,20242025,CAR,BUF,5,2,OFF
2024020955,2025-03-01,20242025,CAR,EDM,1,3,OFF
2024020963,2025-03-02,20242025,CAR,CGY,2,1,OFF
2024020992,2025-03-06,20242025,CAR,BOS,3,2,OFF
2024021016,2025-03-09,20242025,CAR,WPG,4,2,OFF
2024021029,2025-03-11,20242025,CAR,TBL,4,1,OFF
2024021049,2025-03-14,20242025,CAR,DET,4,2,OFF
2024021132,2025-03-25,20242025,CAR,NSH,1,3,OFF
2024021154,2025-03-28,20242025,CAR,MTL,4,1,OFF
2024021175,2025-03-30,20242025,CAR,NYI,6,4,OFF
2024021193,2025-04-02,20242025,CAR,WSH,5,1,OFF
2024021266,2025-04-12,20242025,CAR,NYR,7,3,OFF
2024021279,2025-04-13,20242025,CAR,TOR,1,4,OFF
2025020014,2025-10-09,20252026,CAR,NJD,6,3,OFF
2025020030,2025-10-11,20252026,CAR,PHI,4,3,OFF
2025020155,2025-10-28,20252026,CAR,VGK,3,6,OFF
2025020171,2025-10-30,20252026,CAR,NYI,6,2,OFF
2025020222,2025-11-06,20252026,CAR,MIN,4,3,OFF
2025020238,2025-11-08,20252026,CAR,BUF,6,3,OFF
2025020259,2025-11-11,20252026,CAR,WSH,1,4,OFF
2025020279,2025-11-14,20252026,CAR,VAN,4,3,OFF
2025020289,2025-11-15,20252026,CAR,EDM,3,4,OFF
2025020368,2025-11-26,20252026,CAR,NYR,2,4,OFF
2025020387,2025-11-28,20252026,CAR,WPG,5,1,OFF
2025020404,2025-11-30,20252026,CAR,CGY,1,0,OFF
2025020431,2025-12-04,20252026,CAR,TOR,1,5,OFF
2025020447,2025-12-06,20252026,CAR,NSH,6,3,OFF
2025020455,2025-12-07,20252026,CAR,SJS,1,4,OFF
2025020471,2025-12-09,20252026,CAR,CBJ,4,1,OFF
2025020510,2025-12-14,20252026,CAR,PHI,3,2,OFF
2025020581,2025-12-23,20252026,CAR,FLA,2,5,OFF
2025020593,2025-12-27,20252026,CAR,DET,5,2,OFF
2025020608,2025-12-29,20252026,CAR,NYR,3,2,OFF
2025020636,2026-01-01,20252026,CAR,MTL,5,7,OFF
2025020653,2026-01-03,20252026,CAR,COL,3,5,OFF
2025020671,2026-01-06,20252026,CAR,DAL,6,3,OFF
2025020688,2026-01-08,20252026,CAR,ANA,5,2,OFF
2025020706,2026-01-10,20252026,CAR,SEA,3,2,OFF
2025020750,2026-01-16,20252026,CAR,FLA,9,1,OFF
2025020770,2026-01-19,20252026,CAR,BUF,2,1,OFF
2025020796,2026-01-22,20252026,CAR,CHI,3,4,OFF
2025020851,2026-01-29,20252026,CAR,UTA,5,4,OFF
2025020874,2026-02-01,20252026,CAR,LAK,3,2,OFF
2025020890,2026-02-03,20252026,CAR,OTT,4,3,OFF
2025020923,2026-02-26,20252026,CAR,TBL,5,4,OFF
2025020942,2026-02-28,20252026,CAR,DET,5,2,OFF
2025021018,2026-03-10,20252026,CAR,PIT,5,4,OFF
2025021033,2026-03-12,20252026,CAR,STL,1,3,OFF
2025021078,2026-03-18,20252026,CAR,PIT,6,5,OFF
2025021157,2026-03-28,20252026,CAR,NJD,5,2,OFF
2025021169,2026-03-29,20252026,CAR,MTL,1,3,OFF
2025021197,2026-04-02,20252026,CAR,CBJ,5,1,OFF
2025021214,2026-04-04,20252026,CAR,NYI,4,3,OFF
2025021237,2026-04-07,20252026,CAR,BOS,6,5,OFF
2024020051,2024-10-15,20242025,CBJ,FLA,3,4,OFF
2024020067,2024-10-17,20242025,CBJ,BUF,6,4,OFF
2024020083,2024-10-19,20242025,CBJ,MIN,1,3,OFF
2024020097,2024-10-22,20242025,CBJ,TOR,6,2,OFF
2024020142,2024-10-28,20242025,CBJ,EDM,6,1,OFF
2024020155,2024-10-30,20242025,CBJ,NYI,2,0,OFF
2024020171,2024-11-01,20242025,CBJ,WPG,2,6,OFF
2024020267,2024-11-15,20242025,CBJ,PIT,6,2,OFF
2024020311,2024-11-21,20242025,CBJ,TBL,7,6,OFF
2024020328,2024-11-23,20242025,CBJ,CAR,5,4,OFF
2024020355,2024-11-27,20242025,CBJ,MTL,3,4,OFF
2024020368,2024-11-29,20242025,CBJ,CGY,5,2,OFF
2024020449,2024-12-10,20242025,CBJ,PHI,3,5,OFF
2024020463,2024-12-12,20242025,CBJ,WSH,1,2,OFF
2024020481,2024-12-14,20242025,CBJ,ANA,3,4,OFF
2024020514,2024-12-19,20242025,CBJ,NJD,4,2,OFF
2024020551,2024-12-23,20242025,CBJ,MTL,5,4,OFF
2024020561,2024-12-27,20242025,CBJ,BOS,6,2,OFF
2024020594,2024-12-31,20242025,CBJ,CAR,4,3,OFF
2024020606,2025-01-02,20242025,CBJ,DET,4,5,OFF
2024020625,2025-01-04,20242025,CBJ,STL,6,4,OFF
2024020660,2025-01-09,20242025,CBJ,SEA,6,2,OFF
2024020698,2025-01-14,20242025,CBJ,PHI,3,2,OFF
2024020711,2025-01-16,20242025,CBJ,SJS,4,1,OFF
2024020782,2025-01-25,20242025,CBJ,LAK,3,2,OFF
2024020865,2025-02-06,20242025,CBJ,UTA,2,3,OFF
2024020882,2025-02-08,20242025,CBJ,NYR,3,4,OFF
2024020902,2025-02-22,20242025,CBJ,CHI,5,1,OFF
2024020924,2025-02-25,20242025,CBJ,DAL,6,4,OFF
2024020948,2025-03-01,20242025,CBJ,DET,5,3,OFF
2024021045,2025-03-13,20242025,CBJ,VGK,0,4,OFF
2024021062,2025-03-15,20242025,CBJ,NYR,0,4,OFF
2024021075,2025-03-17,20242025,CBJ,NJD,1,2,OFF
2024021093,2025-03-20,20242025,CBJ,FLA,0,1,OFF
2024021155,2025-03-28,20242025,CBJ,VAN,7,6,OFF
2024021185,2025-04-01,20242025,CBJ,NSH,8,4,OFF
2024021199,2025-04-03,20242025,CBJ,COL,3,7,OFF
2024021239,2025-04-08,20242025,CBJ,OTT,5,2,OFF
2024021253,2025-04-10,20242025,CBJ,BUF,3,2,OFF
2024021270,2025-04-12,20242025,CBJ,WSH,7,0,OFF
2024021312,2025-04-17,20242025,CBJ,NYI,6,1,OFF
2025020045,2025-10-13,20252026,CBJ,NJD,2,3,OFF
2025020067,2025-10-16,20252026,CBJ,COL,1,4,OFF
2025020082,2025-10-18,20252026,CBJ,TBL,3,2,OFF
2025020125,2025-10-24,20252026,CBJ,WSH,1,5,OFF
2025020166,2025-10-29,20252026,CBJ,TOR,6,3,OFF
2025020189,2025-11-01,20252026,CBJ,STL,3,2,OFF
2025020274,2025-11-13,20252026,CBJ,EDM,5,4,OFF
2025020290,2025-11-15,20252026,CBJ,NYR,1,2,OFF
2025020305,2025-11-17,20252026,CBJ,MTL,4,3,OFF
2025020369,2025-11-26,20252026,CBJ,TOR,1,2,OFF
2025020388,2025-11-28,20252026,CBJ,PIT,3,4,OFF
2025020432,2025-12-04,20252026,CBJ,DET,6,5,OFF
2025020486,2025-12-11,20252026,CBJ,OTT,3,6,OFF
2025020502,2025-12-13,20252026,CBJ,VGK,2,3,OFF
2025020525,2025-12-16,20252026,CBJ,ANA,4,3,OFF
2025020540,2025-12-18,20252026,CBJ,MIN,2,5,OFF
2025020603,2025-12-28,20252026,CBJ,NYI,4,2,OFF
2025020627,2025-12-31,20252026,CBJ,NJD,2,3,OFF
2025020646,2026-01-03,20252026,CBJ,BUF,5,1,OFF
2025020658,2026-01-04,20252026,CBJ,PIT,4,5,OFF
2025020728,2026-01-13,20252026,CBJ,CGY,5,3,OFF
2025020743,2026-01-15,20252026,CBJ,VAN,4,1,OFF
2025020782,2026-01-20,20252026,CBJ,OTT,1,4,OFF
2025020797,2026-01-22,20252026,CBJ,DAL,1,0,OFF
2025020814,2026-01-24,20252026,CBJ,TBL,8,5,OFF
2025020840,2026-01-28,20252026,CBJ,PHI,5,3,OFF
2025020894,2026-02-04,20252026,CBJ,CHI,4,0,OFF
2025020937,2026-02-28,20252026,CBJ,NYI,3,4,OFF
2025020963,2026-03-03,20252026,CBJ,NSH,3,2,OFF
2025020978,2026-03-05,20252026,CBJ,FLA,4,2,OFF
2025020995,2026-03-07,20252026,CBJ,UTA,4,5,OFF
2025020828,2026-03-09,20252026,CBJ,LAK,4,5,OFF
2025021070,2026-03-17,20252026,CBJ,CAR,5,1,OFF
2025021086,2026-03-19,20252026,CBJ,NYR,6,3,OFF
2025021104,2026-03-21,20252026,CBJ,SEA,5,2,OFF
2025021158,2026-03-28,20252026,CBJ,SJS,2,3,OFF
2025021170,2026-03-29,20252026,CBJ,BOS,3,4,OFF
2025021185,2026-03-31,20252026,CBJ,CAR,2,5,OFF
2025021215,2026-04-04,20252026,CBJ,WPG,1,2,OFF
2025021278,2026-04-12,20252026,CBJ,BOS,2,3,OFF
2025021295,2026-04-14,20252026,CBJ,WSH,1,2,OFF
2024020035,2024-10-12,20242025,CGY,PHI,6,3,OFF
2024020055,2024-10-15,20242025,CGY,CHI,3,1,OFF
2024020102,2024-10-22,20242025,CGY,PIT,4,3,OFF
2024020114,2024-10-24,20242025,CGY,CAR,2,4,OFF
2024020129,2024-10-26,20242025,CGY,WPG,3,5,OFF
2024020173,2024-11-01,20242025,CGY,NJD,3,0,OFF
2024020190,2024-11-03,20242025,CGY,EDM,2,4,OFF
2024020242,2024-11-11,20242025,CGY,LAK,3,1,OFF
2024020269,2024-11-15,20242025,CGY,NSH,2,0,OFF
2024020299,2024-11-19,20242025,CGY,NYI,2,1,OFF
2024020314,2024-11-21,20242025,CGY,NYR,3,2,OFF
2024020319,2024-11-23,20242025,CGY,MIN,4,3,OFF
2024020404,2024-12-03,20242025,CGY,CBJ,3,0,OFF
2024020417,2024-12-05,20242025,CGY,STL,3,4,OFF
2024020470,2024-12-12,20242025,CGY,TBL,3,8,OFF
2024020485,2024-12-14,20242025,CGY,FLA,3,0,OFF
2024020504,2024-12-17,20242025,CGY,BOS,3,4,OFF
2024020517,2024-12-19,20242025,CGY,OTT,2,3,OFF
2024020529,2024-12-21,20242025,CGY,CHI,6,4,OFF
2024020600,2024-12-31,20242025,CGY,VAN,3,1,OFF
2024020611,2025-01-02,20242025,CGY,UTA,3,5,OFF
2024020627,2025-01-04,20242025,CGY,NSH,1,4,OFF
2024020681,2025-01-11,20242025,CGY,LAK,2,1,OFF
2024020767,2025-01-23,20242025,CGY,BUF,5,2,OFF
